race_id,year,round,event_name,circuit,race_date,driver_number,driver_abbreviation,team_name,total_laps,valid_laps,deleted_laps,invalid_laps,avg_lap_time,median_lap_time,best_lap_time,worst_lap_time,lap_time_range,pct_05_lap_time,pct_95_lap_time,lap_time_std,lap_time_cv,lap_time_iqr,seconds_off_best,lap_time_trend,tire_deg_per_lap,first_stint_avg,last_stint_avg,stint_delta,avg_sector1,avg_sector2,avg_sector3,best_sector1,best_sector2,best_sector3,avg_position,best_position,worst_position,position_changes,net_position_change,num_pit_stops,num_tire_stints,avg_stint_length,valid_lap_pct
2022_R03,2022,3,australian_grand_prix,Melbourne,2022-04-10 05:00:00,14,#14,Alpine,57,46,0,11,85.65897826086957,84.9115,80.846,100.863,20.016999999999996,83.55199999999999,92.2585,3.4543947049077475,0.04032729288910713,1.4297499999999985,4.812978260869571,-0.013014184397161068,-0.013014184397161068,85.58268965517242,86.356,0.7733103448275784,29.656755555555556,18.560760869565218,37.23821739130435,28.014,18.047,34.785,9.543859649122806,4.0,17.0,12,-7.0,2,3,19.0,0.8070175438596491
2022_R03,2022,3,australian_grand_prix,Melbourne,2022-04-10 05:00:00,16,#16,Ferrari,58,47,0,11,83.03485106382979,82.394,80.26,98.34,18.08,81.0929,84.8673,2.734110490266985,0.032927264338262555,1.9594999999999914,2.774851063829786,-0.0960116790009243,-0.0960116790009243,84.93576470588235,81.95766666666667,-2.9780980392156806,28.7059347826087,18.28414893617021,35.92640425531915,28.044,17.878,34.338,1.0,1.0,1.0,0,0.0,1,2,29.0,0.8103448275862069
2022_R03,2022,3,australian_grand_prix,Melbourne,2022-04-10 05:00:00,18,#18,Aston Martin,58,47,0,11,85.46155319148936,84.966,83.592,101.235,17.643,83.7587,87.2138,2.612803240636973,0.03057284993150777,1.5229999999999961,1.8695531914893593,-0.10771820074005563,-0.10771820074005563,101.235,84.49356666666667,-16.741433333333333,29.62497826086957,18.599021276595746,36.979361702127655,28.829,18.345,36.125,13.189655172413794,9.0,19.0,17,7.0,3,4,14.5,0.8103448275862069
2022_R03,2022,3,australian_grand_prix,Melbourne,2022-04-10 05:00:00,20,#20,Haas F1 Team,57,46,0,11,85.21876086956522,85.06,83.071,99.709,16.638000000000005,83.24625,87.12450000000001,2.4550459709186048,0.02880874992627818,1.5189999999999912,2.147760869565218,-0.10019728646314895,-0.10019728646314895,86.01368965517241,83.86270588235294,-2.1509837728194725,29.54271111111111,18.663891304347825,36.76860869565217,28.897,18.407,35.702,12.192982456140351,7.0,17.0,18,2.0,1,2,28.5,0.8070175438596491
2022_R03,2022,3,australian_grand_prix,Melbourne,2022-04-10 05:00:00,22,#22,AlphaTauri,57,46,0,11,85.80786956521739,85.12,83.342,100.786,17.444000000000003,83.647,90.08475,3.19619418551151,0.03724826407771697,1.8882499999999993,2.465869565217389,-0.11440024668516507,-0.11440024668516507,88.10476923076924,84.9030303030303,-3.20173892773893,29.710711111111117,18.640978260869566,37.2459347826087,28.807,18.419,35.977,14.350877192982455,11.0,17.0,10,-4.0,1,2,28.5,0.8070175438596491
2022_R03,2022,3,australian_grand_prix,Melbourne,2022-04-10 05:00:00,23,#23,Williams,58,47,0,11,85.48382978723404,84.946,82.589,101.69,19.101,82.6724,88.4802,3.5286219955939013,0.041278239456239915,3.0180000000000007,2.8948297872340447,-0.09653133672525406,-0.09653133672525406,85.44076086956522,87.465,2.024239130434779,29.565804347826084,18.49355319148936,37.15910638297872,28.405,18.188,35.596,11.327586206896552,7.0,20.0,12,10.0,1,2,29.0,0.8103448275862069
2022_R03,2022,3,australian_grand_prix,Melbourne,2022-04-10 05:00:00,24,#24,Alfa Romeo,58,47,0,11,85.6668085106383,84.889,82.541,100.432,17.891000000000005,82.7887,90.83739999999999,3.4556074570641417,0.040337763448197284,2.2959999999999923,3.125808510638308,-0.12643628584643787,-0.12643628584643787,87.8255625,84.5526129032258,-3.272949596774197,29.717782608695654,18.610212765957446,37.10776595744681,28.659,18.256,35.316,14.379310344827585,11.0,18.0,15,4.0,1,2,29.0,0.8103448275862069
2022_R03,2022,3,australian_grand_prix,Melbourne,2022-04-10 05:00:00,3,#3,McLaren,58,47,0,11,84.84348936170213,84.466,82.451,99.94,17.489000000000004,82.5943,89.73869999999998,3.107121454591052,0.03662180183732035,2.1865000000000094,2.3924893617021326,-0.11872132284921363,-0.11872132284921363,86.7935,83.83703225806451,-2.9564677419354837,29.384826086956526,18.559808510638295,36.72172340425532,28.603,18.318,35.498,7.120689655172414,4.0,9.0,5,1.0,1,2,29.0,0.8103448275862069
2022_R03,2022,3,australian_grand_prix,Melbourne,2022-04-10 05:00:00,31,#31,Alpine,58,47,0,11,85.05757446808511,84.541,82.469,101.475,19.006,82.8916,89.45029999999998,3.2669708729266835,0.038408935281272344,2.4055000000000035,2.5885744680851133,-0.1317858464384834,-0.1317858464384834,87.80441666666667,84.1158,-3.6886166666666753,29.43502173913043,18.468914893617022,36.967659574468094,28.617,18.147,35.47,9.551724137931034,7.0,17.0,7,1.0,1,2,29.0,0.8103448275862069
2022_R03,2022,3,australian_grand_prix,Melbourne,2022-04-10 05:00:00,4,#4,McLaren,58,47,0,11,84.78940425531916,84.526,82.248,99.107,16.858999999999995,82.4371,89.11319999999998,2.9607748593582026,0.034919161012650496,2.244000000000014,2.5414042553191507,-0.11120860314523669,-0.11120860314523669,86.7682,83.86184375,-2.9063562499999875,29.324804347826092,18.626382978723402,36.66768085106383,28.583,18.393,35.18,6.258620689655173,5.0,10.0,5,1.0,1,2,29.0,0.8103448275862069
